No,Product,Client,id1,id2,id3,id4,weight,weight_unit,result,tare,Gross,date,time,user_name,unit_weight,pcs,picture,idgroup_name,is_idgroup_record,prt_list_no,id5,id6,OK,hi_limit,low_limit,limit_unit,minimum_limit,uw_pcs,pro_code,pro_desc,cmpy_addr,cmpy_people,cmpy_tel,cmpy_desc,pro_abbr,use_date,third_date,pro_price_unit,product_groups,id1_remark,id2_remark,id3_remark,id4_remark,id5_remark,id6_remark,Pro_Price,pro_num,product_target,product_targetunit,product_percent,total_price,total_priceunit,product_target_current,cmpy_barcode,id1_barcode,id2_barcode,id3_barcode,id4_barcode,id5_barcode,id6_barcode,product_format_path,swift_serial,remark1,remark2,pro_client_trace,pro_id1_trace,pro_id2_trace,pro_id3_trace,pro_id4_trace,pro_id5_trace,pro_id6_trace,pro_id7_trace,pro_id8_trace,pro_id9_trace,pro_id10_trace,local_remote,uw_unit,pro_proportion_and_line,id7_name,id8_name,id9_name,id10_name,id7_remark,id8_remark,id9_remark,id10_remark,id7_barcode,id8_barcode,id9_barcode,id10_barcode,pro_optional1,pro_optional2,pro_optional3,pro_optional4,pro_optional5,scale_id,log_status,related_id,kill_date,packing_date,used_date,
11,9,,,,,,2.21,kg,0,0.3,2.51,26-06-23,17:06:01,Technician ,0,0,,,0,9083,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,235,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9083,,,
12,69,,,,,,2.465,kg,0,0.3,2.765,26-06-23,17:02:39,Technician ,0,0,,,0,9081,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,74,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9081,,,
13,12,,,,,,2.3,kg,0,0.3,2.6,26-06-23,17:01:47,Technician ,0,0,,,0,9080,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,153,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9080,,,
14,49,,,,,,2.82,kg,0,0.3,3.12,26-06-23,17:01:14,Technician ,0,0,,,0,9079,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,75,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9079,,,
15,20,,,,,,3.105,kg,0,0.3,3.405,26-06-23,17:00:31,Technician ,0,0,,,0,9078,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,90,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9078,,,
16,56,,,,,,2.2,kg,0,0.3,2.5,26-06-23,16:59:56,Technician ,0,0,,,0,9077,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,41,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9077,,,
17,31,,,,,,3.025,kg,0,0.3,3.325,26-06-23,16:58:53,Technician ,0,0,,,0,9076,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,150,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9076,,,
18,11,,,,,,2.945,kg,0,0.3,3.245,26-06-23,16:57:32,Technician ,0,0,,,0,9075,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,167,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9075,,,
19,2411,,,,,,2.95,kg,0,0.3,3.25,26-06-23,16:56:14,Technician ,0,0,,,0,9074,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9074,,,
20,24,,,,,,2.895,kg,0,0.3,3.195,26-06-23,16:55:53,Technician ,0,0,,,0,9073,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,154,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9073,,,
21,40,,,,,,2.765,kg,0,0.3,3.065,26-06-23,16:55:25,Technician ,0,0,,,0,9072,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,218,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9072,,,
22,39,,,,,,3.025,kg,0,0.3,3.325,26-06-23,16:54:39,Technician ,0,0,,,0,9071,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,173,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9071,,,
23,37,,,,,,3.695,kg,0,0.3,3.995,26-06-23,16:54:04,Technician ,0,0,,,0,9070,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,190,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9070,,,
24,29,,,,,,3.575,kg,0,0.3,3.875,26-06-23,16:53:24,Technician ,0,0,,,0,9069,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,214,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9069,,,
25,9,,,,,,2.46,kg,0,0.3,2.76,26-06-23,16:52:55,Technician ,0,0,,,0,9068,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,234,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9068,,,
26,12,,,,,,3.32,kg,0,0.3,3.62,26-06-23,16:52:36,Technician ,0,0,,,0,9067,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,152,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9067,,,
27,1,,,,,,2.85,kg,0,0.3,3.15,26-06-23,16:52:12,Technician ,0,0,,,0,9066,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,184,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9066,,,
28,2,,,,,,3.295,kg,0,0.3,3.595,26-06-23,16:51:48,Technician ,0,0,,,0,9065,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,192,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9065,,,
29,46,,,,,,2.145,kg,0,0.3,2.445,26-06-23,16:51:23,Technician ,0,0,,,0,9064,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,98,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9064,,,
30,71,,,,,,3.64,kg,0,0.3,3.94,26-06-23,16:51:01,Technician ,0,0,,,0,9063,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,12,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9063,,,
31,28,,,,,,3.24,kg,0,0.3,3.54,26-06-23,16:50:17,Technician ,0,0,,,0,9062,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,117,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9062,,,
32,68,,,,,,2.855,kg,0,0.3,3.155,26-06-23,16:49:38,Technician ,0,0,,,0,9061,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,72,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9061,,,
33,27,,,,,,3.34,kg,0,0.3,3.64,26-06-23,16:49:02,Technician ,0,0,,,0,9060,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,190,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9060,,,
34,74,,,,,,2.865,kg,0,0.3,3.165,26-06-23,16:48:39,Technician ,0,0,,,0,9059,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,10,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9059,,,
35,5,,,,,,2.885,kg,0,0.3,3.185,26-06-23,16:48:12,Technician ,0,0,,,0,9058,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,197,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9058,,,
36,8,,,,,,2.905,kg,0,0.3,3.205,26-06-23,16:47:44,Technician ,0,0,,,0,9057,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,107,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9057,,,
37,56,,,,,,2.22,kg,0,0.3,2.52,26-06-23,16:47:25,Technician ,0,0,,,0,9056,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,40,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9056,,,
38,25,,,,,,3.065,kg,0,0.3,3.365,26-06-23,16:47:10,Technician ,0,0,,,0,9055,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,105,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9055,,,
39,52,,,,,,2.95,kg,0,0.3,3.25,26-06-23,16:46:36,Technician ,0,0,,,0,9054,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,94,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9054,,,
40,22,,,,,,3.295,kg,0,0.3,3.595,26-06-23,16:46:03,Technician ,0,0,,,0,9053,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,164,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9053,,,
41,40,,,,,,3.175,kg,0,0.3,3.475,26-06-23,16:45:35,Technician ,0,0,,,0,9052,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,217,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9052,,,
42,58,,,,,,3.505,kg,0,0.3,3.805,26-06-23,16:44:48,Technician ,0,0,,,0,9051,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,213,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9051,,,
43,47,,,,,,3.02,kg,0,0.3,3.32,26-06-23,16:44:06,Technician ,0,0,,,0,9050,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,115,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9050,,,
44,47,,,,,,1.805,kg,0,0.3,2.105,26-06-23,16:43:36,Technician ,0,0,,,0,9049,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,114,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9049,,,
45,9,,,,,,3.2,kg,0,0.3,3.5,26-06-23,16:43:05,Technician ,0,0,,,0,9048,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,233,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9048,,,
46,30,,,,,,2.455,kg,0,0.3,2.755,26-06-23,16:42:54,Technician ,0,0,,,0,9047,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,96,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9047,,,
47,13,,,,,,2.105,kg,0,0.3,2.405,26-06-23,16:42:39,Technician ,0,0,,,0,9046,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,192,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9046,,,
48,48,,,,,,3.195,kg,0,0.3,3.495,26-06-23,16:42:27,Technician ,0,0,,,0,9045,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,49,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9045,,,
49,35,,,,,,3.435,kg,0,0.3,3.735,26-06-23,16:42:17,Technician ,0,0,,,0,9044,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,195,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9044,,,
50,17,,,,,,2.745,kg,0,0.3,3.045,26-06-23,16:42:05,Technician ,0,0,,,0,9043,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,197,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9043,,,
51,19,,,,,,3.33,kg,0,0.3,3.63,26-06-23,16:41:46,Technician ,0,0,,,0,9042,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,118,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9042,,,
52,60,,,,,,3.53,kg,0,0.3,3.83,26-06-23,16:41:27,Technician ,0,0,,,0,9041,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,72,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9041,,,
53,4,,,,,,2.79,kg,0,0.3,3.09,26-06-23,16:41:09,Technician ,0,0,,,0,9040,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,312,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9040,,,
54,3,,,,,,2.805,kg,0,0.3,3.105,26-06-23,16:40:41,Technician ,0,0,,,0,9039,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,317,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9039,,,
55,763,,,,,,2.8,kg,0,0.3,3.1,26-06-23,16:40:03,Technician ,0,0,,,0,9038,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,1,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9038,,,
56,76,,,,,,3.62,kg,0,0.3,3.92,26-06-23,16:39:41,Technician ,0,0,,,0,9037,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,8,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9037,,,
57,47,,,,,,2.925,kg,0,0.3,3.225,26-06-23,16:39:18,Technician ,0,0,,,0,9036,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,113,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9036,,,
58,58,,,,,,3.3,kg,0,0.3,3.6,26-06-23,16:38:40,Technician ,0,0,,,0,9035,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,212,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9035,,,
59,51,,,,,,2.655,kg,0,0.3,2.955,26-06-23,16:38:11,Technician ,0,0,,,0,9034,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,93,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9034,,,
60,69,,,,,,2.43,kg,0,0.3,2.73,26-06-23,16:37:44,Technician ,0,0,,,0,9033,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,73,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9033,,,
61,57,,,,,,3.005,kg,0,0.3,3.305,26-06-23,16:37:11,Technician ,0,0,,,0,9032,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,103,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9032,,,
62,32,,,,,,2.78,kg,0,0.3,3.08,26-06-23,16:36:45,Technician ,0,0,,,0,9031,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,179,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9031,,,
63,20,,,,,,2.84,kg,0,0.3,3.14,26-06-23,16:36:06,Technician ,0,0,,,0,9030,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,89,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9030,,,
64,3,,,,,,2.54,kg,0,0.3,2.84,26-06-23,16:34:59,Technician ,0,0,,,0,9029,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,316,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9029,,,
65,4,,,,,,2.48,kg,0,0.3,2.78,26-06-23,16:34:23,Technician ,0,0,,,0,9028,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,311,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9028,,,
66,18,,,,,,3.52,kg,0,0.3,3.82,26-06-23,16:33:21,Technician ,0,0,,,0,9027,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,86,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9027,,,
67,40,,,,,,2.235,kg,0,0.3,2.535,26-06-23,16:32:57,Technician ,0,0,,,0,9026,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,216,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9026,,,
68,4,,,,,,3.245,kg,0,0.3,3.545,26-06-23,16:32:09,Technician ,0,0,,,0,9025,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,310,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9025,,,
69,41,,,,,,3.18,kg,0,0.3,3.48,26-06-23,16:31:10,Technician ,0,0,,,0,9024,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,130,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9024,,,
70,72,,,,,,3.415,kg,0,0.3,3.715,26-06-23,16:30:35,Technician ,0,0,,,0,9023,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,12,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9023,,,
71,58,,,,,,3.05,kg,0,0.3,3.35,26-06-23,16:29:55,Technician ,0,0,,,0,9022,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,211,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9022,,,
72,71,,,,,,2.285,kg,0,0.3,2.585,26-06-23,16:29:30,Technician ,0,0,,,0,9021,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,11,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9021,,,
73,74,,,,,,2.73,kg,0,0.3,3.03,26-06-23,16:28:58,Technician ,0,0,,,0,9020,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,9,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9020,,,
74,68,,,,,,2.98,kg,0,0.3,3.28,26-06-23,16:28:30,Technician ,0,0,,,0,9019,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,71,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9019,,,
75,27,,,,,,3.08,kg,0,0.3,3.38,26-06-23,16:28:07,Technician ,0,0,,,0,9018,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,189,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9018,,,
76,5,,,,,,2.925,kg,0,0.3,3.225,26-06-23,16:27:38,Technician ,0,0,,,0,9017,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,196,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9017,,,
77,10,,,,,,3.175,kg,0,0.3,3.475,26-06-23,16:27:21,Technician ,0,0,,,0,9016,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,158,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9016,,,
78,33,,,,,,3.045,kg,0,0.3,3.345,26-06-23,16:26:53,Technician ,0,0,,,0,9015,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,65,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9015,,,
79,32,,,,,,2.8,kg,0,0.3,3.1,26-06-23,16:26:29,Technician ,0,0,,,0,9014,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,178,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9014,,,
80,60,,,,,,3.21,kg,0,0.3,3.51,26-06-23,16:26:02,Technician ,0,0,,,0,9013,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,71,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9013,,,
81,28,,,,,,3.145,kg,0,0.3,3.445,26-06-23,16:25:44,Technician ,0,0,,,0,9012,,,0,0,0,kg,0,,,,,,,,,0,0,,,,,,,,,0,0,,0,0,0,0,0,,,,,,,,,116,,,,,,,,,,,,,,local,0,,,,,,,,,,,,,,,,,,,scale A,,9012,,,
